"id","collection_id","url_path","is_active"
"a8ca14bf-47fd-4336-be00-81543de03182","015c6170-ffa1-4498-b714-52cb9aac0e31","T-D1OfcDW1M","1"
"ad20e482-99f0-45ed-8d51-1ec9ce2686e9","5ada4510-5f79-4d29-9a47-40cff3d90dc2","https://www.youtube.com/playlist?list=PL3NaIVgSlAVLHty1-NuvPa9V0b0UwbzBd","1"
"b1bf562d-39f3-4de7-b399-f99f7a4fd330","e7cca053-7010-4ff4-8668-604f3b826635","_2z-7D4bQEA","1"
"b5526349-326b-4370-a8cb-e9952aac2057","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://hbr.org/2009/12/manage-your-time-like-jim-coll","1"
"b6800f94-745c-4065-9aa7-cdd6dfae9159","5c21c51b-2c92-48dc-89f4-8d67a29c8548","oYoHKy72Qy0","1"
"b68c6984-bced-40e3-961e-be0c33cec0c1","4d652da2-21cb-4dfe-9339-b55ef2302d8c","https://www.omexom.fr/","1"
"b699813f-d14b-4d47-89c7-33ca151d603d","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","QgbLb6QCK88","1"
"b882e9f6-ee3b-4eb4-8134-41c5ddb2911a","41321215-6f38-430d-8e2d-9bd85dc1288a","c3wEEdD8tWc","1"
"b893d671-1dbd-4444-bbd1-5bd12b1230e8","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","cDcoBMVJsvk","1"
"b8d3ff66-4f14-481b-9f23-363ce234b4de","8ed6620c-2f17-42d9-9d60-e2ddf29b40c2","https://drivenets.com","1"
"b90f3255-087b-443c-b6a5-b2412e7e9087","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","oYoHKy72Qy0","1"
"b9b38230-fbd5-4c79-a658-5ecc14de05a0","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://online.hbs.edu/blog/post/how-to-delegate-effectively","1"
"ba0abf21-71c1-42d0-804c-044328a1bac4","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://slack.com/intl/fr-fr/blog/productivity/gestion-du-temps-de-travail","1"
"bb9b5f31-7516-4f31-a612-6132ad97bc2e","dbce0086-29c2-4dae-8fd8-7b6ca3e27c4b","Ca5ebhAYMm8","1"
"bbdcca2e-3397-46bd-bdf5-25d3de713f90","95c4e8fa-8c15-4072-84e9-597eadc4e79d","cDcoBMVJsvk","1"
"bca6a39c-2eec-4ca5-a915-eedc70d5923b","5ada4510-5f79-4d29-9a47-40cff3d90dc2","Ca5ebhAYMm8","1"
"bcfe6e63-35f7-466b-af2d-d19c951127e8","156f57dd-6823-45c4-8167-9f340b7db5a0","https://digital-strategy.ec.europa.eu/fr/policies/european-approach-artificial-intelligence","1"
"be1c81c9-cc5c-4420-817b-4555a78c1dc6","95c4e8fa-8c15-4072-84e9-597eadc4e79d","UB1O30fR-EE","1"
"beab6912-d14c-4a86-a3f5-6d61226704f5","015c6170-ffa1-4498-b714-52cb9aac0e31","https://www.soprasteria.fr/espace-media/communiques/details/ia-generative-un-marche-a-100mds-de-dollars-des-2028-selon-sopra-steria-next","1"
"bf0a3a9a-2d16-4278-b3ad-f562d3a63717","95c4e8fa-8c15-4072-84e9-597eadc4e79d","d3e7GWsqoU0","1"
"c10e30b6-d30a-4385-86b1-d6c9a9d304ac","c800da54-f23a-4c51-8e8e-b854ddcd306e","vM_1G1LCotU","1"
"c1417eba-c10f-425b-b8bc-e7770525d308","95c4e8fa-8c15-4072-84e9-597eadc4e79d","mqpXEjRhZz0","1"
"c161431b-12de-475f-bab5-34e3d14dc900","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.liquidplanner.com/blog/how-to-prioritize-work-when-everythings-1/","1"
"c17fae19-fc09-43b7-8501-fbbb0010f6fc","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://www.lucidchart.com/blog/time-management-at-work","1"
"c23ce646-9814-44c1-a598-41a5553cc2c4","02dd8f39-cf10-4690-a201-7358bad4f5a7","QgbLb6QCK88","1"
"c451f85e-a705-48a9-8374-5f83d94c06af","a6557964-2dc4-49c8-a14d-1dca607a4358","3W2aXCnhOP0","1"
"c47706f1-346c-4a4a-a925-4eecff8ebdb1","9c00446e-f848-48b0-80ec-2e551655e8f3","bBk2kg8Gm_U","1"
"c67a9978-5428-4e63-8c07-08df5a211942","65ac3e99-14c6-4529-b27b-0b5a037a310d","https://hbr.org/2020/12/what-super-productive-people-do-differently","1"
"c7572c08-eb64-4ec8-b4c4-3147f719a0ad","e8a845c4-9d3d-4bf0-989e-eeb8c3657d0f","https://myauxilium.constellation-group.co/chat-mentor/chat-with-my-data","1"
